image_id,integrated_intensity
1,0.10147622834186917
2,0.10149483357410806
3,0.10488463500191197
4,0.10490295028200329
5,0.10201247681898228
6,0.1049234759947833
7,0.10150136349572077
8,0.10493331372180019
9,0.1049099243236368
10,0.10417293814665356
11,0.10490176804710834
12,0.10148245541416746
13,0.10218950567943601
14,0.10425103403004161
15,0.10489521147173211
16,0.10157476630204641
17,0.10166830560422414
18,0.10167607580446733
19,0.10169724557864122
20,0.10168243485008184
21,0.10171011949900707
22,0.1017319273503621
23,0.10172803605983449
24,0.10170742789773389
25,0.10173227069854743
26,0.10176007635203836
27,0.10176062544529726
28,0.10321009664498125
29,0.10223935163485452
30,0.10099562833249948
31,0.10107424622517007
32,0.10435203336615965
33,0.11939020051881373
34,0.10439853850632706
35,0.11980703534369379
36,0.10705478496102717
37,0.12138017853780503
38,0.1070872099312925
39,0.10704146359512222
40,0.11095883011687047
41,0.10691924704645199
42,0.11445151141821171
43,0.158520736976075
44,0.15702288901410089
45,0.16538984145432525
46,0.1536208917317358
47,0.1585751017303716
48,0.15859310093536877
49,0.15848945518194466
50,0.15857835900973652
51,0.1579881914907968
52,0.15776929525537423
53,0.15736773992114597
54,0.15279637933855755
55,0.15204505578895022
56,0.15239863065545073
57,0.15834448099759674
58,0.15250895613452192
59,0.1528184132968677
60,0.1529239919699873
61,0.15211500722972418
62,0.1522963161659241
63,0.1523314717701683
64,0.15251022580888537
65,0.1520190648158703
66,0.15206844013027104
67,0.15227664090611584
68,0.15252278856900764
69,0.1030613278396457
70,0.15266752849466675
71,0.1524619136261783
72,0.15262996071086202
73,0.10279022657307137
74,0.12783676127153298
75,0.10273726522632666
76,0.10322281084472057
77,0.10289420515608944
78,0.10202305086809035
79,0.10287050422980112
80,0.10263716937071364
81,0.10191472390742087
82,0.10912561819999052
83,0.10193246743781893
84,0.10196238811031665
85,0.10194500486635692
86,0.1019161225216685
87,0.1019096203221838
88,0.10191721480039216
89,0.10197536850399443
90,0.10198231566547565
91,0.14720980038948311
92,0.10423813122369109
93,0.10416934887992016
94,0.1422270644998237
95,0.1042689531174204
96,0.1042561902590982
97,0.10410417847789193
98,0.10414257339228214
99,0.11714430696362772
100,0.11711712775336365
101,0.11703500707451811
102,0.13886562958000537
103,0.10144210556653585
104,0.11715376795787442
105,0.1171698081297033
106,0.11451674894519882
107,0.1167437558464599
108,0.11701960426679622
109,0.1053032336892022
110,0.10113799747417175
111,0.10417518666784746
112,0.10658156737059556
113,0.1081607841930514
114,0.10953867662168018
115,0.11117864379247036
116,0.11057347836887128
117,0.10853896622252618
118,0.11201142136754559
119,0.11120742142184886
120,0.11206234676061891
121,0.11184446094774726
122,0.11138556241914335
123,0.111946378628226
124,0.11176217487048486
125,0.11185760553372451
126,0.11183321556016496
127,0.11166234243829275
128,0.11012836253047761
129,0.1107765347240173
130,0.09768363451515141
131,0.09769858306934627
132,0.11042418135748956
133,0.10844310572119324
134,0.09772569719501566
135,0.09770085431853155
136,0.09773422609379079
137,0.09770905484791666
138,0.09771480526531444
139,0.09771212678373249
140,0.09770685803556761
141,0.09770372381260184
142,0.09771515876782486
143,0.09772554624968886
144,0.09767372033536813
145,0.09771857371835135
146,0.09746014739292112
147,0.09751041627285544
148,0.0975629945968179
149,0.09740031798568421
150,0.09737114721335613
151,0.09733145495470842
152,0.0976611819556492
153,0.09732776280596364
154,0.09727461550868426
155,0.09724320013831646
156,0.09724849708706723
157,0.09722953426186551
158,0.09723005995233075
159,0.09727917561973613
160,0.0972059786446266
161,0.09722686515346862
162,0.09717518720489701
163,0.09718790454827093
164,0.09721057028502422
165,0.09721266984328718
166,0.09720773411968955
167,0.0971845353612713
168,0.0971823001885258
169,0.09715862553652589
170,0.0971874432361827
171,0.09719718989553008
172,0.09722837783850886
173,0.09719015893587095
174,0.09719871122572155
175,0.09720973700006023
176,0.09722955068351395
177,0.09724866786732385
178,0.09724835697348602
179,0.09727778441958958
180,0.09725362141366095
181,0.09723356911254083
182,0.09728036008111798
183,0.09728202068254063
184,0.0973064160201129
185,0.09733217620650143
186,0.09735683635300284
187,0.09733016741783793
188,0.09735704127878926
189,0.09733571283639636
190,0.09741337014117261
191,0.0973911169757718
192,0.09733395216125289
193,0.0974071188358232
194,0.09742695746390656
195,0.0973767187930088
196,0.09743880912955277
197,0.09739826485228688
198,0.09741476373298487
199,0.0974437510226131
200,0.0974564078453164
201,0.09744463245778298
202,0.0974764772893868
203,0.0974683813441656
204,0.09748481257881216
205,0.09749131656210416
206,0.09749479600831583
207,0.11220663553412451
208,0.09756735660116654
209,0.16644867147321013
210,0.18975541392669165
211,0.18968286792568131
212,0.18528759769277633
213,0.1897327754260046
214,0.18904385716419603
215,0.18972572203904203
216,0.18967078029931747
217,0.18968916139527855
218,0.1896859778163636
219,0.18966188696431188
220,0.1896355858291676
221,0.18964378841150828
222,0.18966537857791171
223,0.18962792117523986
224,0.18960004780788028
225,0.1895665346284007
226,0.18957438079459993
227,0.18959290764503245
228,0.1896040892859066
229,0.1895735985891804
230,0.18959191412695095
231,0.18957129834268596
232,0.1895991733411401
233,0.189589180970535
234,0.18957765104717672
235,0.18950921713835267
236,0.18957879293853128
237,0.18953911935656684
238,0.1895732699475256
239,0.18951199283786854
240,0.18950085375006684
241,0.1895182641651428
242,0.18954434384065505
243,0.18950969885657812
244,0.18952633545171227
245,0.18949648210263723
246,0.18951560540118256
247,0.1895155063838584
248,0.18950610545900134
249,0.18951794454150728
250,0.18952587500516105
251,0.18952588617212598
252,0.18952653119205637
253,0.18952768650566038
254,0.18951331635369192
255,0.1895468053951138
256,0.18951148081025251
257,0.18952366096521503
258,0.18951810103023747
259,0.1895409616184856
260,0.18953694975248345
261,0.18956711586098246
262,0.1896082813084668
263,0.1895371434746537
264,0.18954794176226347
265,0.18955913900038765
266,0.18958673741234675
267,0.18957407811545057
268,0.18957140576755308
269,0.18959761853722967
270,0.18958732802197825
271,0.18961254973891514
272,0.1895807835475448
273,0.1896102750240898
274,0.18964180245754744
275,0.1896117196321176
276,0.18962487939385794
277,0.1896552578812642
278,0.1895929950443592
279,0.1896721895568199
280,0.1896691625722249
281,0.18973283921709244
282,0.18969732757568353
283,0.18973848675584473
284,0.18969728443245487
285,0.1897439841236787
286,0.189760250771965
287,0.1897295280992596
288,0.18975056831970724
289,0.1897035946322422
290,0.18977092887940739
291,0.18978173381593494
292,0.18973586961546737
293,0.18973011987199978
294,0.18972633920495027
295,0.18971095746146302
296,0.1898263280469607
297,0.1897830172384175
298,0.18979177470487715
299,0.18999737335790995
300,0.18993438901277923
301,0.18974542047662663
302,0.1900483796516119
303,0.19006782026652427
304,0.19012172652350526
305,0.19008468478358637
306,0.19009200838512846
307,0.19014626057855444
308,0.19017330882539935
309,0.190156480678359
310,0.19015618345135968
311,0.1901037680951287
312,0.19009755157582892
313,0.19010152589748106
314,0.19014077761082857
315,0.19010889949860924
316,0.19009888869142208
317,0.190193706853904
318,0.19017954313577407
319,0.1902311976572423
320,0.19010802371505026
321,0.1902672532607682
322,0.19021778003979342
323,0.19037785801843882
324,0.19034506631377474
325,0.19044799561469364
326,0.1904084886587054
327,0.19047486117543747
328,0.19051170494665517
329,0.1902974399131575
330,0.19053115135005877
331,0.19057354226155987
332,0.19060184394786578
333,0.19072239213419886
334,0.19103318100773428
335,0.19082562272028178
336,0.19067574775820456
337,0.19089257687724473
338,0.19091495462529787
339,0.19105190731335306
340,0.19096151051876573
341,0.19125000511356421
342,0.19111436011071298
343,0.19109175126057054
344,0.19121075395422044
345,0.19116796358806637
346,0.19139633502810605
347,0.19132204595565794
348,0.19149491221795675
349,0.1912976747001698
350,0.19145617578294546
351,0.191541859489017
352,0.1915751523076475
353,0.19162492210051604
354,0.1916711396686081
355,0.19184070057438876
356,0.19172180160871508
357,0.1917563758984733
358,0.19191752133438017
359,0.1919957845078262
360,0.1920500930291219
361,0.19186698505725708
362,0.19210674330106756
363,0.1924543000661313
364,0.19226920092539074
365,0.1921518837203232
366,0.19229804583381202
367,0.19255290008657097
368,0.19238509798349124
369,0.19222856358671495
370,0.1925163803305032
371,0.19268149365456258
372,0.1927696328564565
373,0.19299626018162652
374,0.19286927288279793
375,0.19283352419909314
376,0.1930776936012466
377,0.1929246486602733
378,0.19321098387774302
379,0.1935609115124371
380,0.19263392712175464
381,0.19315212751039504
382,0.19335504699544967
383,0.19367965611675989
384,0.19345334505667083
385,0.19363686579236802
386,0.19329413475448007
387,0.19384647548663067
388,0.19377927663628583
389,0.19398712879230764
390,0.19442525455898693
391,0.19391969698189127
392,0.1941702610674092
393,0.1942704926362381
394,0.19434928856643977
395,0.19471536084256133
396,0.19406781059464592
397,0.19461386809529801
398,0.1944970334435756
399,0.19482699052985195
400,0.19500865614984533
401,0.19511511094934794
402,0.19491526955698052
403,0.19521981361937688
404,0.19530107812893932
405,0.1958277139400656
406,0.1954037360444411
407,0.19570753779978525
408,0.1959280230699179
409,0.19612813604280055
410,0.19563267197989162
411,0.1959995627009323
412,0.19552575759837826
413,0.19685246094585232
414,0.19649227674072858
415,0.1963596311676425
416,0.1962419915382533
417,0.19670739243064816
418,0.19660602230795085
419,0.19696906643250395
420,0.19709295490913153
421,0.1978229279980628
422,0.1974298207959944
423,0.19767135146683326
424,0.19719904988793774
425,0.19734568384793857
426,0.19756118130091754
427,0.1979815336561515
428,0.19810918291902238
429,0.19841835889267753
430,0.19827101057513863
431,0.19869122502520215
432,0.19896410840651566
433,0.1988226181470335
434,0.19854665786493864
435,0.2001087914459376
436,0.1999551825020982
437,0.19984733033061802
438,0.20026380957460085
439,0.19969871574065268
440,0.19923251746969284
441,0.1991082962002472
442,0.19952558845046314
443,0.19938264277863355
444,0.20090286508560176
445,0.20044089429855344
446,0.20075179086809838
447,0.20110664819941795
448,0.20127390335195214
449,0.201460045273226
450,0.20058429691788404
451,0.20164513743020357
452,0.2017973293602388
453,0.20249597603991126
454,0.20232780611237675
455,0.20196227070378334
456,0.20268106496785987
457,0.20344959051456316
458,0.20305477526010268
459,0.20285996591206473
460,0.20214358169717717
461,0.20384220402885891
462,0.20403534241744892
463,0.20325285294763404
464,0.2042389813603918
465,0.20362815524294484
466,0.20443174113479315
467,0.20464403904983414
468,0.20481546012005775
469,0.20506424225028055
470,0.2052441413772184
471,0.2054682658744014
472,0.20611716788784357
473,0.20632721750184618
474,0.20589439759123562
475,0.20568957423752426
476,0.2068021468839459
477,0.20657375867519523
478,0.2070374615914836
479,0.20745523293314433
480,0.2072296657784158
481,0.20772053702161195
482,0.20793268798952788
483,0.20818414995592396
484,0.20842485421124618
485,0.2093923154903236
486,0.20865251059999648
487,0.20891674023771617
488,0.2096495930082033
489,0.20914973131291997
490,0.21039535955503863
491,0.20990808419059315
492,0.21016374123180617
493,0.21092844830456897
494,0.21065315959693556
495,0.21148254449520246
496,0.2120343996701211
497,0.21123365270465025
498,0.21177065817552462
499,0.21230696876949717
500,0.21286164769677549
501,0.21255950631359818
502,0.21343601966670925
503,0.2131111179507636
504,0.21373830674963074
505,0.21403283771863937
506,0.2145483106696684
507,0.21543139487721555
508,0.21431004807341317
509,0.21568564393835116
510,0.2151444550082885
511,0.21596689414791037
512,0.21628201514038367
513,0.21654806799533308
514,0.21485923374437815
515,0.2168485996459511
516,0.21777095854777911
517,0.21749215974820196
518,0.21718045661527335
519,0.2184472924190097
520,0.21809642377142816
521,0.21877954596388585
522,0.21941651064467585
523,0.21978863519406774
524,0.21910757663165797
525,0.22013265085656653
526,0.22047519746979852
