image_id,integrated_intensity
1,0.149656305112901
2,0.14959581948186823
3,0.149611660672356
4,0.14965600483813324
5,0.149679624529072
6,0.14964822676490344
7,0.149627585033716
8,0.1493544617044537
9,0.14970310280270033
10,0.14967745394438706
11,0.14967041843863094
12,0.14968923225689562
13,0.1494563590785257
14,0.1496760205149183
15,0.14964957847744825
16,0.1495998843560811
17,0.1491632124402165
18,0.14924755293266445
19,0.14909917320351196
20,0.1489754946843315
21,0.14900425902198347
22,0.14895703709683394
23,0.14890085555282298
24,0.14906080688476567
25,0.14894470843907281
26,0.14887330302319493
27,0.1489179981777715
28,0.14888560701993558
29,0.14891407094182543
30,0.14888314011081355
31,0.14889667116601502
32,0.14885138892204922
33,0.14883750670289675
34,0.14882546367919527
35,0.14883426593032537
36,0.14883308920205818
37,0.14882985506830654
38,0.148846014627195
39,0.14882447501188784
40,0.14878510461844657
41,0.14880769857556203
42,0.14882335175208783
43,0.1487712072904749
44,0.1488076413319158
45,0.14878373104606563
46,0.14877036078633826
47,0.14875498923644517
48,0.14875641778148074
49,0.14875025061788122
50,0.14874868522369789
51,0.14875469867282443
52,0.14874945529239614
53,0.14876677194346014
54,0.14873044345668726
55,0.14875248170391422
56,0.14874153316896718
57,0.14872866654564346
58,0.14872367831410924
59,0.14873631203271212
60,0.14871944017173425
61,0.14871858289756038
62,0.1487346101150014
63,0.14873077803655385
64,0.14872943372900974
65,0.1486870017613926
66,0.14870269912420542
67,0.14869905303880296
68,0.14868694794611217
69,0.14870719065585167
70,0.14867832529616515
71,0.1486755662239922
72,0.1486467110603931
73,0.1486679914420882
74,0.1486879962372625
75,0.148649982206432
76,0.14866056588191612
77,0.14865898886636977
78,0.14866377758425037
79,0.14868542747497565
80,0.14870345611846525
81,0.1486589873776405
82,0.14869442665586285
83,0.14870501038283318
84,0.1487131481982212
85,0.14874319989422566
86,0.14876988149967077
87,0.14879169396244626
88,0.14880653958102452
89,0.14880788160536024
90,0.14875782232857993
91,0.14885899441114456
92,0.1488968237824533
93,0.14885262655046258
94,0.14883158637015642
95,0.1487939074424046
96,0.14886270780413763
97,0.1489347049499961
98,0.14895074141483686
99,0.14897792419894845
100,0.14900945764379558
101,0.1489768104801303
102,0.14906083926606037
103,0.14906860316282786
104,0.1491451367272271
105,0.1490919412932054
106,0.14919903468400036
107,0.1492579971005558
108,0.14912231679691992
109,0.1492255595877903
110,0.14913225545135197
111,0.1493238041963765
112,0.14931135455823408
113,0.14937576636270758
114,0.14940688339183558
115,0.14952491986405608
116,0.14948707262837016
117,0.14934937140608143
118,0.14946208970163377
119,0.14962888261495846
120,0.1495810239869161
121,0.14967574339997536
122,0.14970874284856472
123,0.14973297280716735
124,0.14981171685262432
125,0.14989918241812508
126,0.1498442059454576
127,0.1499121571555791
128,0.14978002372068513
129,0.14892256877076396
130,0.14863829947378118
131,0.14940113290387824
132,0.1477396629948087
133,0.14875661754234168
134,0.14809340421763914
